shipment_id,lot_id,ndc,qty,line_no
INB-00467,LOT-054-C,NDC-0006-5332-01,39,1
INB-00467,LOT-054-C,NDC-0006-5332-01,39,1
INB-00467,LOT-054-C,NDC-0006-5332-01,39,1
INB-00468,LOT-054-C,NDC-0006-5333-01,35,1
INB-00468,LOT-054-C,NDC-0006-5333-01,35,1
INB-00468,LOT-054-C,NDC-0006-5333-01,35,1
INB-00469,LOT-060-A,NDC-0006-5331-01,42,1
INB-00469,LOT-060-A,NDC-0006-5331-01,42,1
INB-00469,LOT-060-A,NDC-0006-5331-01,42,1
INB-00470,LOT-060-A,NDC-0006-5332-01,39,1
INB-00470,LOT-060-A,NDC-0006-5332-01,39,1
INB-00470,LOT-060-A,NDC-0006-5332-01,39,1
INB-00471,LOT-060-A,NDC-0006-5333-01,44,1
INB-00471,LOT-060-A,NDC-0006-5333-01,44,1
INB-00471,LOT-060-A,NDC-0006-5333-01,44,1
INB-00472,LOT-060-B,NDC-0006-5331-01,18,1
INB-00472,LOT-060-B,NDC-0006-5331-01,18,1
INB-00472,LOT-060-B,NDC-0006-5331-01,18,1
INB-00473,LOT-060-B,NDC-0006-5332-01,18,1
INB-00473,LOT-060-B,NDC-0006-5332-01,18,1
INB-00473,LOT-060-B,NDC-0006-5332-01,18,1
INB-00474,LOT-060-B,NDC-0006-5333-01,29,1
INB-00474,LOT-060-B,NDC-0006-5333-01,29,1
INB-00474,LOT-060-B,NDC-0006-5333-01,29,1
INB-00475,LOT-060-C,NDC-0006-5331-01,37,1
INB-00475,LOT-060-C,NDC-0006-5331-01,37,1
INB-00475,LOT-060-C,NDC-0006-5331-01,37,1
INB-00476,LOT-060-C,NDC-0006-5332-01,36,1
INB-00476,LOT-060-C,NDC-0006-5332-01,36,1
INB-00476,LOT-060-C,NDC-0006-5332-01,36,1
INB-00477,LOT-060-C,NDC-0006-5333-01,43,1
INB-00477,LOT-060-C,NDC-0006-5333-01,43,1
INB-00477,LOT-060-C,NDC-0006-5333-01,43,1
INB-00478,LOT-010-A,NDC-0006-5331-01,44,1
INB-00478,LOT-010-A,NDC-0006-5331-01,44,1
INB-00478,LOT-010-A,NDC-0006-5331-01,44,1
INB-00479,LOT-010-A,NDC-0006-5332-01,50,1
INB-00479,LOT-010-A,NDC-0006-5332-01,50,1
INB-00479,LOT-010-A,NDC-0006-5332-01,50,1
INB-00480,LOT-010-A,NDC-0006-5333-01,40,1
INB-00480,LOT-010-A,NDC-0006-5333-01,40,1
INB-00480,LOT-010-A,NDC-0006-5333-01,40,1
INB-00481,LOT-010-B,NDC-0006-5331-01,11,1
INB-00481,LOT-010-B,NDC-0006-5331-01,11,1
INB-00481,LOT-010-B,NDC-0006-5331-01,11,1
INB-00482,LOT-010-B,NDC-0006-5332-01,24,1
INB-00482,LOT-010-B,NDC-0006-5332-01,24,1
INB-00482,LOT-010-B,NDC-0006-5332-01,24,1
INB-00483,LOT-010-B,NDC-0006-5333-01,26,1
INB-00483,LOT-010-B,NDC-0006-5333-01,26,1
INB-00483,LOT-010-B,NDC-0006-5333-01,26,1
INB-00484,LOT-010-C,NDC-0006-5331-01,27,1
INB-00484,LOT-010-C,NDC-0006-5331-01,27,1
INB-00484,LOT-010-C,NDC-0006-5331-01,27,1
INB-00485,LOT-010-C,NDC-0006-5332-01,45,1
INB-00485,LOT-010-C,NDC-0006-5332-01,45,1
INB-00485,LOT-010-C,NDC-0006-5332-01,45,1
INB-00486,LOT-010-C,NDC-0006-5333-01,45,1
INB-00486,LOT-010-C,NDC-0006-5333-01,45,1
INB-00486,LOT-010-C,NDC-0006-5333-01,45,1
INB-00487,LOT-018-A,NDC-0006-5331-01,50,1
INB-00487,LOT-018-A,NDC-0006-5331-01,50,1
INB-00487,LOT-018-A,NDC-0006-5331-01,50,1
INB-00488,LOT-018-A,NDC-0006-5332-01,66,1
INB-00488,LOT-018-A,NDC-0006-5332-01,66,1
INB-00488,LOT-018-A,NDC-0006-5332-01,66,1
INB-00489,LOT-018-A,NDC-0006-5333-01,30,1
INB-00489,LOT-018-A,NDC-0006-5333-01,30,1
INB-00489,LOT-018-A,NDC-0006-5333-01,30,1
INB-00490,LOT-018-B,NDC-0006-5331-01,23,1
INB-00490,LOT-018-B,NDC-0006-5331-01,23,1
INB-00490,LOT-018-B,NDC-0006-5331-01,23,1
INB-00491,LOT-018-B,NDC-0006-5332-01,18,1
INB-00491,LOT-018-B,NDC-0006-5332-01,18,1
INB-00491,LOT-018-B,NDC-0006-5332-01,18,1
INB-00492,LOT-018-B,NDC-0006-5333-01,27,1
INB-00492,LOT-018-B,NDC-0006-5333-01,27,1
INB-00492,LOT-018-B,NDC-0006-5333-01,27,1
INB-00493,LOT-018-C,NDC-0006-5331-01,54,1
INB-00493,LOT-018-C,NDC-0006-5331-01,54,1
INB-00493,LOT-018-C,NDC-0006-5331-01,54,1
INB-00494,LOT-018-C,NDC-0006-5332-01,42,1
INB-00494,LOT-018-C,NDC-0006-5332-01,42,1
INB-00494,LOT-018-C,NDC-0006-5332-01,42,1
INB-00495,LOT-018-C,NDC-0006-5333-01,30,1
INB-00495,LOT-018-C,NDC-0006-5333-01,30,1
INB-00495,LOT-018-C,NDC-0006-5333-01,30,1
INB-00496,LOT-028-A,NDC-0006-5331-01,40,1
INB-00496,LOT-028-A,NDC-0006-5331-01,40,1
INB-00496,LOT-028-A,NDC-0006-5331-01,40,1
INB-00497,LOT-028-A,NDC-0006-5332-01,42,1
INB-00497,LOT-028-A,NDC-0006-5332-01,42,1
INB-00497,LOT-028-A,NDC-0006-5332-01,42,1
INB-00498,LOT-028-A,NDC-0006-5333-01,44,1
INB-00498,LOT-028-A,NDC-0006-5333-01,44,1
INB-00498,LOT-028-A,NDC-0006-5333-01,44,1
INB-00499,LOT-028-B,NDC-0006-5331-01,27,1
INB-00499,LOT-028-B,NDC-0006-5331-01,27,1
INB-00499,LOT-028-B,NDC-0006-5331-01,27,1
INB-00500,LOT-028-B,NDC-0006-5332-01,18,1
INB-00500,LOT-028-B,NDC-0006-5332-01,18,1
INB-00500,LOT-028-B,NDC-0006-5332-01,18,1
INB-00501,LOT-028-B,NDC-0006-5333-01,22,1
INB-00501,LOT-028-B,NDC-0006-5333-01,22,1
INB-00501,LOT-028-B,NDC-0006-5333-01,22,1
INB-00502,LOT-028-C,NDC-0006-5331-01,40,1
INB-00502,LOT-028-C,NDC-0006-5331-01,40,1
INB-00502,LOT-028-C,NDC-0006-5331-01,40,1
INB-00503,LOT-028-C,NDC-0006-5332-01,38,1
INB-00503,LOT-028-C,NDC-0006-5332-01,38,1
INB-00503,LOT-028-C,NDC-0006-5332-01,38,1
INB-00504,LOT-028-C,NDC-0006-5333-01,45,1
INB-00504,LOT-028-C,NDC-0006-5333-01,45,1
INB-00504,LOT-028-C,NDC-0006-5333-01,45,1
INB-00505,LOT-029-A,NDC-0006-5331-01,45,1
INB-00505,LOT-029-A,NDC-0006-5331-01,45,1
INB-00505,LOT-029-A,NDC-0006-5331-01,45,1
INB-00506,LOT-029-A,NDC-0006-5332-01,46,1
INB-00506,LOT-029-A,NDC-0006-5332-01,46,1
INB-00506,LOT-029-A,NDC-0006-5332-01,46,1
INB-00507,LOT-029-A,NDC-0006-5333-01,40,1
INB-00507,LOT-029-A,NDC-0006-5333-01,40,1
INB-00507,LOT-029-A,NDC-0006-5333-01,40,1
INB-00508,LOT-029-B,NDC-0006-5331-01,13,1
INB-00508,LOT-029-B,NDC-0006-5331-01,13,1
INB-00508,LOT-029-B,NDC-0006-5331-01,13,1
INB-00509,LOT-029-B,NDC-0006-5332-01,17,1
INB-00509,LOT-029-B,NDC-0006-5332-01,17,1
INB-00509,LOT-029-B,NDC-0006-5332-01,17,1
INB-00510,LOT-029-B,NDC-0006-5333-01,25,1
INB-00510,LOT-029-B,NDC-0006-5333-01,25,1
INB-00510,LOT-029-B,NDC-0006-5333-01,25,1
INB-00511,LOT-029-C,NDC-0006-5331-01,39,1
INB-00511,LOT-029-C,NDC-0006-5331-01,39,1
INB-00511,LOT-029-C,NDC-0006-5331-01,39,1
INB-00512,LOT-029-C,NDC-0006-5332-01,59,1
INB-00512,LOT-029-C,NDC-0006-5332-01,59,1
INB-00512,LOT-029-C,NDC-0006-5332-01,59,1
INB-00513,LOT-029-C,NDC-0006-5333-01,29,1
INB-00513,LOT-029-C,NDC-0006-5333-01,29,1
INB-00513,LOT-029-C,NDC-0006-5333-01,29,1
INB-00514,LOT-033-A,NDC-0006-5331-01,44,1
INB-00514,LOT-033-A,NDC-0006-5331-01,44,1
INB-00514,LOT-033-A,NDC-0006-5331-01,44,1
INB-00515,LOT-033-A,NDC-0006-5332-01,45,1
INB-00515,LOT-033-A,NDC-0006-5332-01,45,1
INB-00515,LOT-033-A,NDC-0006-5332-01,45,1
INB-00516,LOT-033-A,NDC-0006-5333-01,42,1
INB-00516,LOT-033-A,NDC-0006-5333-01,42,1
INB-00516,LOT-033-A,NDC-0006-5333-01,42,1
INB-00517,LOT-033-B,NDC-0006-5331-01,19,1
INB-00517,LOT-033-B,NDC-0006-5331-01,19,1
INB-00517,LOT-033-B,NDC-0006-5331-01,19,1
INB-00518,LOT-033-B,NDC-0006-5332-01,32,1
INB-00518,LOT-033-B,NDC-0006-5332-01,32,1
INB-00518,LOT-033-B,NDC-0006-5332-01,32,1
INB-00519,LOT-033-B,NDC-0006-5333-01,19,1
INB-00519,LOT-033-B,NDC-0006-5333-01,19,1
INB-00519,LOT-033-B,NDC-0006-5333-01,19,1
INB-00520,LOT-033-C,NDC-0006-5331-01,44,1
INB-00520,LOT-033-C,NDC-0006-5331-01,44,1
INB-00520,LOT-033-C,NDC-0006-5331-01,44,1
INB-00521,LOT-033-C,NDC-0006-5332-01,39,1
INB-00521,LOT-033-C,NDC-0006-5332-01,39,1
INB-00521,LOT-033-C,NDC-0006-5332-01,39,1
INB-00522,LOT-033-C,NDC-0006-5333-01,41,1
INB-00522,LOT-033-C,NDC-0006-5333-01,41,1
INB-00522,LOT-033-C,NDC-0006-5333-01,41,1
INB-00523,LOT-047-A,NDC-0006-5331-01,43,1
INB-00523,LOT-047-A,NDC-0006-5331-01,43,1
INB-00523,LOT-047-A,NDC-0006-5331-01,43,1
INB-00524,LOT-047-A,NDC-0006-5332-01,42,1
INB-00524,LOT-047-A,NDC-0006-5332-01,42,1
INB-00524,LOT-047-A,NDC-0006-5332-01,42,1
INB-00525,LOT-047-A,NDC-0006-5333-01,45,1
INB-00525,LOT-047-A,NDC-0006-5333-01,45,1
INB-00525,LOT-047-A,NDC-0006-5333-01,45,1
INB-00526,LOT-047-B,NDC-0006-5331-01,16,1
INB-00526,LOT-047-B,NDC-0006-5331-01,16,1
INB-00526,LOT-047-B,NDC-0006-5331-01,16,1
INB-00527,LOT-047-B,NDC-0006-5332-01,25,1
INB-00527,LOT-047-B,NDC-0006-5332-01,25,1
INB-00527,LOT-047-B,NDC-0006-5332-01,25,1
INB-00528,LOT-047-B,NDC-0006-5333-01,19,1
INB-00528,LOT-047-B,NDC-0006-5333-01,19,1
INB-00528,LOT-047-B,NDC-0006-5333-01,19,1
INB-00529,LOT-047-C,NDC-0006-5331-01,26,1
INB-00529,LOT-047-C,NDC-0006-5331-01,26,1
INB-00529,LOT-047-C,NDC-0006-5331-01,26,1
INB-00530,LOT-047-C,NDC-0006-5332-01,44,1
INB-00530,LOT-047-C,NDC-0006-5332-01,44,1
INB-00530,LOT-047-C,NDC-0006-5332-01,44,1
INB-00531,LOT-047-C,NDC-0006-5333-01,43,1
INB-00531,LOT-047-C,NDC-0006-5333-01,43,1
INB-00531,LOT-047-C,NDC-0006-5333-01,43,1
INB-00532,LOT-056-A,NDC-0006-5331-01,46,1
INB-00532,LOT-056-A,NDC-0006-5331-01,46,1
INB-00532,LOT-056-A,NDC-0006-5331-01,46,1
INB-00533,LOT-056-A,NDC-0006-5332-01,51,1
INB-00533,LOT-056-A,NDC-0006-5332-01,51,1
INB-00533,LOT-056-A,NDC-0006-5332-01,51,1
INB-00534,LOT-056-A,NDC-0006-5333-01,45,1
INB-00534,LOT-056-A,NDC-0006-5333-01,45,1
INB-00534,LOT-056-A,NDC-0006-5333-01,45,1
INB-00535,LOT-056-B,NDC-0006-5331-01,12,1
INB-00535,LOT-056-B,NDC-0006-5331-01,12,1
INB-00535,LOT-056-B,NDC-0006-5331-01,12,1
INB-00536,LOT-056-B,NDC-0006-5332-01,28,1
INB-00536,LOT-056-B,NDC-0006-5332-01,28,1
INB-00536,LOT-056-B,NDC-0006-5332-01,28,1
INB-00537,LOT-056-B,NDC-0006-5333-01,23,1
INB-00537,LOT-056-B,NDC-0006-5333-01,23,1
INB-00537,LOT-056-B,NDC-0006-5333-01,23,1
INB-00538,LOT-056-C,NDC-0006-5331-01,41,1
INB-00538,LOT-056-C,NDC-0006-5331-01,41,1
INB-00538,LOT-056-C,NDC-0006-5331-01,41,1
INB-00539,LOT-056-C,NDC-0006-5332-01,49,1
INB-00539,LOT-056-C,NDC-0006-5332-01,49,1
INB-00539,LOT-056-C,NDC-0006-5332-01,49,1
INB-00540,LOT-056-C,NDC-0006-5333-01,36,1
INB-00540,LOT-056-C,NDC-0006-5333-01,36,1
INB-00540,LOT-056-C,NDC-0006-5333-01,36,1
