gm_id,movement_type,lot_id,qty,ref_shipment_id,posting_dt
GM-IN-INB-00378,101,LOT-021-C,29,INB-00378,2025-05-02
GM-IN-INB-00379,101,LOT-022-A,41,INB-00379,2025-04-09
GM-IN-INB-00379,101,LOT-022-A,41,INB-00379,2025-04-17
GM-IN-INB-00379,101,LOT-022-A,41,INB-00379,2025-04-18
GM-IN-INB-00380,101,LOT-022-A,47,INB-00380,2025-04-19
GM-IN-INB-00380,101,LOT-022-A,47,INB-00380,2025-04-01
GM-IN-INB-00380,101,LOT-022-A,47,INB-00380,2025-05-12
GM-IN-INB-00381,101,LOT-022-A,44,INB-00381,2025-05-14
GM-IN-INB-00381,101,LOT-022-A,44,INB-00381,2025-04-30
GM-IN-INB-00381,101,LOT-022-A,44,INB-00381,2025-05-01
GM-IN-INB-00382,101,LOT-022-B,18,INB-00382,2025-05-24
GM-IN-INB-00382,101,LOT-022-B,18,INB-00382,2025-04-27
GM-IN-INB-00382,101,LOT-022-B,18,INB-00382,2025-04-21
GM-IN-INB-00383,101,LOT-022-B,29,INB-00383,2025-05-02
GM-IN-INB-00383,101,LOT-022-B,29,INB-00383,2025-04-21
GM-IN-INB-00383,101,LOT-022-B,29,INB-00383,2025-04-07
GM-IN-INB-00384,101,LOT-022-B,19,INB-00384,2025-04-27
GM-IN-INB-00384,101,LOT-022-B,19,INB-00384,2025-05-09
GM-IN-INB-00384,101,LOT-022-B,19,INB-00384,2025-04-03
GM-IN-INB-00385,101,LOT-022-C,62,INB-00385,2025-04-15
GM-IN-INB-00385,101,LOT-022-C,62,INB-00385,2025-05-27
GM-IN-INB-00385,101,LOT-022-C,62,INB-00385,2025-04-08
GM-IN-INB-00386,101,LOT-022-C,26,INB-00386,2025-04-04
GM-IN-INB-00386,101,LOT-022-C,26,INB-00386,2025-04-25
GM-IN-INB-00386,101,LOT-022-C,26,INB-00386,2025-05-21
GM-IN-INB-00387,101,LOT-022-C,37,INB-00387,2025-04-06
GM-IN-INB-00387,101,LOT-022-C,37,INB-00387,2025-05-12
GM-IN-INB-00387,101,LOT-022-C,37,INB-00387,2025-04-23
GM-IN-INB-00388,101,LOT-038-A,27,INB-00388,2025-04-16
GM-IN-INB-00388,101,LOT-038-A,27,INB-00388,2025-04-27
GM-IN-INB-00388,101,LOT-038-A,27,INB-00388,2025-04-01
GM-IN-INB-00389,101,LOT-038-A,57,INB-00389,2025-04-04
GM-IN-INB-00389,101,LOT-038-A,57,INB-00389,2025-05-10
GM-IN-INB-00389,101,LOT-038-A,57,INB-00389,2025-04-04
GM-IN-INB-00390,101,LOT-038-A,64,INB-00390,2025-04-11
GM-IN-INB-00390,101,LOT-038-A,64,INB-00390,2025-05-21
GM-IN-INB-00390,101,LOT-038-A,64,INB-00390,2025-05-25
GM-IN-INB-00391,101,LOT-038-B,20,INB-00391,2025-04-23
GM-IN-INB-00391,101,LOT-038-B,20,INB-00391,2025-05-27
GM-IN-INB-00391,101,LOT-038-B,20,INB-00391,2025-04-24
GM-IN-INB-00392,101,LOT-038-B,30,INB-00392,2025-04-20
GM-IN-INB-00392,101,LOT-038-B,30,INB-00392,2025-04-23
GM-IN-INB-00392,101,LOT-038-B,30,INB-00392,2025-04-26
GM-IN-INB-00393,101,LOT-038-B,17,INB-00393,2025-04-17
GM-IN-INB-00393,101,LOT-038-B,17,INB-00393,2025-05-04
GM-IN-INB-00393,101,LOT-038-B,17,INB-00393,2025-05-29
GM-IN-INB-00394,101,LOT-038-C,37,INB-00394,2025-05-09
GM-IN-INB-00394,101,LOT-038-C,37,INB-00394,2025-05-30
GM-IN-INB-00394,101,LOT-038-C,37,INB-00394,2025-05-14
GM-IN-INB-00395,101,LOT-038-C,39,INB-00395,2025-04-08
GM-IN-INB-00395,101,LOT-038-C,39,INB-00395,2025-04-10
GM-IN-INB-00395,101,LOT-038-C,39,INB-00395,2025-04-24
GM-IN-INB-00396,101,LOT-038-C,45,INB-00396,2025-05-21
GM-IN-INB-00396,101,LOT-038-C,45,INB-00396,2025-04-25
GM-IN-INB-00396,101,LOT-038-C,45,INB-00396,2025-04-27
GM-IN-INB-00397,101,LOT-039-A,36,INB-00397,2025-04-18
GM-IN-INB-00397,101,LOT-039-A,36,INB-00397,2025-05-13
GM-IN-INB-00397,101,LOT-039-A,36,INB-00397,2025-04-07
GM-IN-INB-00398,101,LOT-039-A,49,INB-00398,2025-04-02
GM-IN-INB-00398,101,LOT-039-A,49,INB-00398,2025-05-04
GM-IN-INB-00398,101,LOT-039-A,49,INB-00398,2025-04-11
GM-IN-INB-00399,101,LOT-039-A,36,INB-00399,2025-04-13
GM-IN-INB-00399,101,LOT-039-A,36,INB-00399,2025-04-26
GM-IN-INB-00399,101,LOT-039-A,36,INB-00399,2025-05-21
GM-IN-INB-00400,101,LOT-039-B,25,INB-00400,2025-05-11
GM-IN-INB-00400,101,LOT-039-B,25,INB-00400,2025-05-10
GM-IN-INB-00400,101,LOT-039-B,25,INB-00400,2025-05-03
GM-IN-INB-00401,101,LOT-039-B,27,INB-00401,2025-05-10
GM-IN-INB-00401,101,LOT-039-B,27,INB-00401,2025-05-10
GM-IN-INB-00401,101,LOT-039-B,27,INB-00401,2025-04-10
GM-IN-INB-00402,101,LOT-039-B,21,INB-00402,2025-05-11
GM-IN-INB-00402,101,LOT-039-B,21,INB-00402,2025-05-24
GM-IN-INB-00402,101,LOT-039-B,21,INB-00402,2025-05-04
GM-IN-INB-00403,101,LOT-039-C,39,INB-00403,2025-04-02
GM-IN-INB-00403,101,LOT-039-C,39,INB-00403,2025-04-16
GM-IN-INB-00403,101,LOT-039-C,39,INB-00403,2025-04-16
GM-IN-INB-00404,101,LOT-039-C,34,INB-00404,2025-05-12
GM-IN-INB-00404,101,LOT-039-C,34,INB-00404,2025-04-08
GM-IN-INB-00404,101,LOT-039-C,34,INB-00404,2025-05-19
GM-IN-INB-00405,101,LOT-039-C,49,INB-00405,2025-05-12
GM-IN-INB-00405,101,LOT-039-C,49,INB-00405,2025-05-24
GM-IN-INB-00405,101,LOT-039-C,49,INB-00405,2025-04-20
GM-IN-INB-00406,101,LOT-041-A,44,INB-00406,2025-04-13
GM-IN-INB-00406,101,LOT-041-A,44,INB-00406,2025-04-09
GM-IN-INB-00406,101,LOT-041-A,44,INB-00406,2025-05-17
GM-IN-INB-00407,101,LOT-041-A,42,INB-00407,2025-05-25
GM-IN-INB-00407,101,LOT-041-A,42,INB-00407,2025-05-14
GM-IN-INB-00407,101,LOT-041-A,42,INB-00407,2025-05-27
GM-IN-INB-00408,101,LOT-041-A,36,INB-00408,2025-04-03
GM-IN-INB-00408,101,LOT-041-A,36,INB-00408,2025-05-27
GM-IN-INB-00408,101,LOT-041-A,36,INB-00408,2025-04-09
GM-IN-INB-00409,101,LOT-041-B,23,INB-00409,2025-05-19
GM-IN-INB-00409,101,LOT-041-B,23,INB-00409,2025-05-28
GM-IN-INB-00409,101,LOT-041-B,23,INB-00409,2025-05-27
GM-IN-INB-00410,101,LOT-041-B,22,INB-00410,2025-04-28
GM-IN-INB-00410,101,LOT-041-B,22,INB-00410,2025-05-19
GM-IN-INB-00410,101,LOT-041-B,22,INB-00410,2025-05-21
GM-IN-INB-00411,101,LOT-041-B,22,INB-00411,2025-05-19
GM-IN-INB-00411,101,LOT-041-B,22,INB-00411,2025-05-20
GM-IN-INB-00411,101,LOT-041-B,22,INB-00411,2025-04-12
GM-IN-INB-00412,101,LOT-041-C,36,INB-00412,2025-05-10
GM-IN-INB-00412,101,LOT-041-C,36,INB-00412,2025-05-05
GM-IN-INB-00412,101,LOT-041-C,36,INB-00412,2025-05-19
GM-IN-INB-00413,101,LOT-041-C,28,INB-00413,2025-05-12
GM-IN-INB-00413,101,LOT-041-C,28,INB-00413,2025-04-17
GM-IN-INB-00413,101,LOT-041-C,28,INB-00413,2025-05-26
GM-IN-INB-00414,101,LOT-041-C,54,INB-00414,2025-05-27
GM-IN-INB-00414,101,LOT-041-C,54,INB-00414,2025-05-24
GM-IN-INB-00414,101,LOT-041-C,54,INB-00414,2025-05-20
GM-IN-INB-00415,101,LOT-042-A,49,INB-00415,2025-05-30
GM-IN-INB-00415,101,LOT-042-A,49,INB-00415,2025-04-10
GM-IN-INB-00415,101,LOT-042-A,49,INB-00415,2025-04-08
GM-IN-INB-00416,101,LOT-042-A,28,INB-00416,2025-05-24
GM-IN-INB-00416,101,LOT-042-A,28,INB-00416,2025-05-14
GM-IN-INB-00416,101,LOT-042-A,28,INB-00416,2025-05-14
GM-IN-INB-00417,101,LOT-042-A,45,INB-00417,2025-04-27
GM-IN-INB-00417,101,LOT-042-A,45,INB-00417,2025-04-20
GM-IN-INB-00417,101,LOT-042-A,45,INB-00417,2025-05-14
GM-IN-INB-00418,101,LOT-042-B,12,INB-00418,2025-05-06
GM-IN-INB-00418,101,LOT-042-B,12,INB-00418,2025-04-14
GM-IN-INB-00418,101,LOT-042-B,12,INB-00418,2025-05-16
GM-IN-INB-00419,101,LOT-042-B,25,INB-00419,2025-05-06
GM-IN-INB-00419,101,LOT-042-B,25,INB-00419,2025-04-11
GM-IN-INB-00419,101,LOT-042-B,25,INB-00419,2025-05-07
GM-IN-INB-00420,101,LOT-042-B,22,INB-00420,2025-04-23
GM-IN-INB-00420,101,LOT-042-B,22,INB-00420,2025-04-02
GM-IN-INB-00420,101,LOT-042-B,22,INB-00420,2025-04-22
GM-IN-INB-00421,101,LOT-042-C,31,INB-00421,2025-04-12
GM-IN-INB-00421,101,LOT-042-C,31,INB-00421,2025-05-30
GM-IN-INB-00421,101,LOT-042-C,31,INB-00421,2025-04-19
GM-IN-INB-00422,101,LOT-042-C,28,INB-00422,2025-04-07
GM-IN-INB-00422,101,LOT-042-C,28,INB-00422,2025-05-06
GM-IN-INB-00422,101,LOT-042-C,28,INB-00422,2025-04-15
GM-IN-INB-00423,101,LOT-042-C,57,INB-00423,2025-04-16
GM-IN-INB-00423,101,LOT-042-C,57,INB-00423,2025-05-06
GM-IN-INB-00423,101,LOT-042-C,57,INB-00423,2025-05-27
GM-IN-INB-00424,101,LOT-044-A,50,INB-00424,2025-04-21
GM-IN-INB-00424,101,LOT-044-A,50,INB-00424,2025-04-15
GM-IN-INB-00424,101,LOT-044-A,50,INB-00424,2025-05-20
GM-IN-INB-00425,101,LOT-044-A,43,INB-00425,2025-04-17
GM-IN-INB-00425,101,LOT-044-A,43,INB-00425,2025-05-02
GM-IN-INB-00425,101,LOT-044-A,43,INB-00425,2025-05-20
GM-IN-INB-00426,101,LOT-044-A,25,INB-00426,2025-04-17
GM-IN-INB-00426,101,LOT-044-A,25,INB-00426,2025-04-07
GM-IN-INB-00426,101,LOT-044-A,25,INB-00426,2025-04-07
GM-IN-INB-00427,101,LOT-044-B,34,INB-00427,2025-05-27
GM-IN-INB-00427,101,LOT-044-B,34,INB-00427,2025-04-13
GM-IN-INB-00427,101,LOT-044-B,34,INB-00427,2025-05-22
GM-IN-INB-00428,101,LOT-044-B,16,INB-00428,2025-04-04
GM-IN-INB-00428,101,LOT-044-B,16,INB-00428,2025-04-16
GM-IN-INB-00428,101,LOT-044-B,16,INB-00428,2025-05-15
GM-IN-INB-00429,101,LOT-044-B,18,INB-00429,2025-04-09
GM-IN-INB-00429,101,LOT-044-B,18,INB-00429,2025-05-09
GM-IN-INB-00429,101,LOT-044-B,18,INB-00429,2025-04-30
GM-IN-INB-00430,101,LOT-044-C,38,INB-00430,2025-05-06
GM-IN-INB-00430,101,LOT-044-C,38,INB-00430,2025-05-11
GM-IN-INB-00430,101,LOT-044-C,38,INB-00430,2025-05-13
GM-IN-INB-00431,101,LOT-044-C,47,INB-00431,2025-05-02
GM-IN-INB-00431,101,LOT-044-C,47,INB-00431,2025-05-10
GM-IN-INB-00431,101,LOT-044-C,47,INB-00431,2025-05-01
GM-IN-INB-00432,101,LOT-044-C,29,INB-00432,2025-05-06
GM-IN-INB-00432,101,LOT-044-C,29,INB-00432,2025-04-23
GM-IN-INB-00432,101,LOT-044-C,29,INB-00432,2025-05-04
GM-IN-INB-00433,101,LOT-048-A,37,INB-00433,2025-04-26
GM-IN-INB-00433,101,LOT-048-A,37,INB-00433,2025-05-15
GM-IN-INB-00433,101,LOT-048-A,37,INB-00433,2025-05-15
GM-IN-INB-00434,101,LOT-048-A,42,INB-00434,2025-04-10
GM-IN-INB-00434,101,LOT-048-A,42,INB-00434,2025-05-13
GM-IN-INB-00434,101,LOT-048-A,42,INB-00434,2025-05-14
GM-IN-INB-00435,101,LOT-048-A,56,INB-00435,2025-04-20
GM-IN-INB-00435,101,LOT-048-A,56,INB-00435,2025-04-08
GM-IN-INB-00435,101,LOT-048-A,56,INB-00435,2025-05-22
GM-IN-INB-00436,101,LOT-048-B,19,INB-00436,2025-05-27
GM-IN-INB-00436,101,LOT-048-B,19,INB-00436,2025-05-22
GM-IN-INB-00436,101,LOT-048-B,19,INB-00436,2025-05-28
GM-IN-INB-00437,101,LOT-048-B,28,INB-00437,2025-04-22
GM-IN-INB-00437,101,LOT-048-B,28,INB-00437,2025-04-21
GM-IN-INB-00437,101,LOT-048-B,28,INB-00437,2025-05-26
GM-IN-INB-00438,101,LOT-048-B,25,INB-00438,2025-05-21
GM-IN-INB-00438,101,LOT-048-B,25,INB-00438,2025-04-20
GM-IN-INB-00438,101,LOT-048-B,25,INB-00438,2025-05-20
GM-IN-INB-00439,101,LOT-048-C,61,INB-00439,2025-05-12
GM-IN-INB-00439,101,LOT-048-C,61,INB-00439,2025-04-17
GM-IN-INB-00439,101,LOT-048-C,61,INB-00439,2025-05-02
GM-IN-INB-00440,101,LOT-048-C,37,INB-00440,2025-04-19
GM-IN-INB-00440,101,LOT-048-C,37,INB-00440,2025-04-03
GM-IN-INB-00440,101,LOT-048-C,37,INB-00440,2025-04-01
GM-IN-INB-00441,101,LOT-048-C,38,INB-00441,2025-05-14
GM-IN-INB-00441,101,LOT-048-C,38,INB-00441,2025-05-14
GM-IN-INB-00441,101,LOT-048-C,38,INB-00441,2025-05-16
GM-IN-INB-00442,101,LOT-049-A,28,INB-00442,2025-05-08
GM-IN-INB-00442,101,LOT-049-A,28,INB-00442,2025-04-24
GM-IN-INB-00442,101,LOT-049-A,28,INB-00442,2025-05-02
GM-IN-INB-00443,101,LOT-049-A,55,INB-00443,2025-05-29
GM-IN-INB-00443,101,LOT-049-A,55,INB-00443,2025-05-30
GM-IN-INB-00443,101,LOT-049-A,55,INB-00443,2025-05-18
GM-IN-INB-00444,101,LOT-049-A,46,INB-00444,2025-05-24
GM-IN-INB-00444,101,LOT-049-A,46,INB-00444,2025-04-16
GM-IN-INB-00444,101,LOT-049-A,46,INB-00444,2025-05-30
GM-IN-INB-00445,101,LOT-049-B,24,INB-00445,2025-05-05
GM-IN-INB-00445,101,LOT-049-B,24,INB-00445,2025-04-03
GM-IN-INB-00445,101,LOT-049-B,24,INB-00445,2025-04-15
GM-IN-INB-00446,101,LOT-049-B,23,INB-00446,2025-05-01
GM-IN-INB-00446,101,LOT-049-B,23,INB-00446,2025-05-28
GM-IN-INB-00446,101,LOT-049-B,23,INB-00446,2025-04-13
GM-IN-INB-00447,101,LOT-049-B,19,INB-00447,2025-05-06
GM-IN-INB-00447,101,LOT-049-B,19,INB-00447,2025-04-06
GM-IN-INB-00447,101,LOT-049-B,19,INB-00447,2025-04-17
GM-IN-INB-00448,101,LOT-049-C,41,INB-00448,2025-05-10
GM-IN-INB-00448,101,LOT-049-C,41,INB-00448,2025-04-11
GM-IN-INB-00448,101,LOT-049-C,41,INB-00448,2025-05-30
GM-IN-INB-00449,101,LOT-049-C,48,INB-00449,2025-05-06
GM-IN-INB-00449,101,LOT-049-C,48,INB-00449,2025-05-20
GM-IN-INB-00449,101,LOT-049-C,48,INB-00449,2025-05-16
GM-IN-INB-00450,101,LOT-049-C,31,INB-00450,2025-05-20
GM-IN-INB-00450,101,LOT-049-C,31,INB-00450,2025-05-05
GM-IN-INB-00450,101,LOT-049-C,31,INB-00450,2025-05-23
GM-IN-INB-00451,101,LOT-052-A,55,INB-00451,2025-04-22
GM-IN-INB-00451,101,LOT-052-A,55,INB-00451,2025-05-17
GM-IN-INB-00451,101,LOT-052-A,55,INB-00451,2025-04-17
GM-IN-INB-00452,101,LOT-052-A,35,INB-00452,2025-04-02
GM-IN-INB-00452,101,LOT-052-A,35,INB-00452,2025-04-14
GM-IN-INB-00452,101,LOT-052-A,35,INB-00452,2025-05-13
GM-IN-INB-00453,101,LOT-052-A,50,INB-00453,2025-04-02
GM-IN-INB-00453,101,LOT-052-A,50,INB-00453,2025-05-29
GM-IN-INB-00453,101,LOT-052-A,50,INB-00453,2025-05-22
GM-IN-INB-00454,101,LOT-052-B,26,INB-00454,2025-04-28
GM-IN-INB-00454,101,LOT-052-B,26,INB-00454,2025-04-05
GM-IN-INB-00454,101,LOT-052-B,26,INB-00454,2025-05-25
GM-IN-INB-00455,101,LOT-052-B,25,INB-00455,2025-05-17
GM-IN-INB-00455,101,LOT-052-B,25,INB-00455,2025-04-26
GM-IN-INB-00455,101,LOT-052-B,25,INB-00455,2025-05-19
GM-IN-INB-00456,101,LOT-052-B,14,INB-00456,2025-05-10
GM-IN-INB-00456,101,LOT-052-B,14,INB-00456,2025-05-25
GM-IN-INB-00456,101,LOT-052-B,14,INB-00456,2025-04-12
GM-IN-INB-00457,101,LOT-052-C,24,INB-00457,2025-04-06
GM-IN-INB-00457,101,LOT-052-C,24,INB-00457,2025-05-20
GM-IN-INB-00457,101,LOT-052-C,24,INB-00457,2025-05-06
GM-IN-INB-00458,101,LOT-052-C,59,INB-00458,2025-05-10
GM-IN-INB-00458,101,LOT-052-C,59,INB-00458,2025-05-26
GM-IN-INB-00458,101,LOT-052-C,59,INB-00458,2025-04-19
GM-IN-INB-00459,101,LOT-052-C,44,INB-00459,2025-05-17
GM-IN-INB-00459,101,LOT-052-C,44,INB-00459,2025-04-22
GM-IN-INB-00459,101,LOT-052-C,44,INB-00459,2025-04-17
GM-IN-INB-00460,101,LOT-054-A,52,INB-00460,2025-05-11
GM-IN-INB-00460,101,LOT-054-A,52,INB-00460,2025-04-15
GM-IN-INB-00460,101,LOT-054-A,52,INB-00460,2025-05-24
GM-IN-INB-00461,101,LOT-054-A,32,INB-00461,2025-04-18
GM-IN-INB-00461,101,LOT-054-A,32,INB-00461,2025-05-12
GM-IN-INB-00461,101,LOT-054-A,32,INB-00461,2025-04-03
GM-IN-INB-00462,101,LOT-054-A,39,INB-00462,2025-05-02
GM-IN-INB-00462,101,LOT-054-A,39,INB-00462,2025-05-17
GM-IN-INB-00462,101,LOT-054-A,39,INB-00462,2025-05-24
GM-IN-INB-00463,101,LOT-054-B,17,INB-00463,2025-04-18
GM-IN-INB-00463,101,LOT-054-B,17,INB-00463,2025-04-23
GM-IN-INB-00463,101,LOT-054-B,17,INB-00463,2025-05-06
GM-IN-INB-00464,101,LOT-054-B,15,INB-00464,2025-04-05
GM-IN-INB-00464,101,LOT-054-B,15,INB-00464,2025-04-09
GM-IN-INB-00464,101,LOT-054-B,15,INB-00464,2025-04-11
GM-IN-INB-00465,101,LOT-054-B,26,INB-00465,2025-05-07
GM-IN-INB-00465,101,LOT-054-B,26,INB-00465,2025-05-24
GM-IN-INB-00465,101,LOT-054-B,26,INB-00465,2025-05-21
GM-IN-INB-00466,101,LOT-054-C,38,INB-00466,2025-05-23
GM-IN-INB-00466,101,LOT-054-C,38,INB-00466,2025-05-05
GM-IN-INB-00466,101,LOT-054-C,38,INB-00466,2025-05-13
GM-IN-INB-00467,101,LOT-054-C,39,INB-00467,2025-04-08
GM-IN-INB-00467,101,LOT-054-C,39,INB-00467,2025-05-01
GM-IN-INB-00467,101,LOT-054-C,39,INB-00467,2025-05-22
GM-IN-INB-00468,101,LOT-054-C,35,INB-00468,2025-05-21
GM-IN-INB-00468,101,LOT-054-C,35,INB-00468,2025-04-13
GM-IN-INB-00468,101,LOT-054-C,35,INB-00468,2025-05-06
GM-IN-INB-00469,101,LOT-060-A,42,INB-00469,2025-04-05
GM-IN-INB-00469,101,LOT-060-A,42,INB-00469,2025-05-15
GM-IN-INB-00469,101,LOT-060-A,42,INB-00469,2025-04-03
GM-IN-INB-00470,101,LOT-060-A,39,INB-00470,2025-05-03
GM-IN-INB-00470,101,LOT-060-A,39,INB-00470,2025-04-01
GM-IN-INB-00470,101,LOT-060-A,39,INB-00470,2025-04-23
GM-IN-INB-00471,101,LOT-060-A,44,INB-00471,2025-04-26
GM-IN-INB-00471,101,LOT-060-A,44,INB-00471,2025-04-05
GM-IN-INB-00471,101,LOT-060-A,44,INB-00471,2025-05-14
GM-IN-INB-00472,101,LOT-060-B,18,INB-00472,2025-04-30
GM-IN-INB-00472,101,LOT-060-B,18,INB-00472,2025-04-09
GM-IN-INB-00472,101,LOT-060-B,18,INB-00472,2025-05-27
GM-IN-INB-00473,101,LOT-060-B,18,INB-00473,2025-04-14
GM-IN-INB-00473,101,LOT-060-B,18,INB-00473,2025-05-20
GM-IN-INB-00473,101,LOT-060-B,18,INB-00473,2025-04-26
GM-IN-INB-00474,101,LOT-060-B,29,INB-00474,2025-04-17
GM-IN-INB-00474,101,LOT-060-B,29,INB-00474,2025-05-24
GM-IN-INB-00474,101,LOT-060-B,29,INB-00474,2025-04-25
GM-IN-INB-00475,101,LOT-060-C,37,INB-00475,2025-05-03
GM-IN-INB-00475,101,LOT-060-C,37,INB-00475,2025-04-09
GM-IN-INB-00475,101,LOT-060-C,37,INB-00475,2025-05-15
GM-IN-INB-00476,101,LOT-060-C,36,INB-00476,2025-05-19
GM-IN-INB-00476,101,LOT-060-C,36,INB-00476,2025-05-23
GM-IN-INB-00476,101,LOT-060-C,36,INB-00476,2025-05-03
GM-IN-INB-00477,101,LOT-060-C,43,INB-00477,2025-05-29
GM-IN-INB-00477,101,LOT-060-C,43,INB-00477,2025-04-13
GM-IN-INB-00477,101,LOT-060-C,43,INB-00477,2025-05-16
GM-IN-INB-00478,101,LOT-010-A,44,INB-00478,2025-05-25
GM-IN-INB-00478,101,LOT-010-A,44,INB-00478,2025-05-02
GM-IN-INB-00478,101,LOT-010-A,44,INB-00478,2025-05-23
GM-IN-INB-00479,101,LOT-010-A,50,INB-00479,2025-04-19
GM-IN-INB-00479,101,LOT-010-A,50,INB-00479,2025-05-24
GM-IN-INB-00479,101,LOT-010-A,50,INB-00479,2025-05-10
GM-IN-INB-00480,101,LOT-010-A,40,INB-00480,2025-05-10
GM-IN-INB-00480,101,LOT-010-A,40,INB-00480,2025-04-23
GM-IN-INB-00480,101,LOT-010-A,40,INB-00480,2025-04-14
GM-IN-INB-00481,101,LOT-010-B,11,INB-00481,2025-04-21
GM-IN-INB-00481,101,LOT-010-B,11,INB-00481,2025-05-13
GM-IN-INB-00481,101,LOT-010-B,11,INB-00481,2025-04-21
GM-IN-INB-00482,101,LOT-010-B,24,INB-00482,2025-05-25
GM-IN-INB-00482,101,LOT-010-B,24,INB-00482,2025-04-03
GM-IN-INB-00482,101,LOT-010-B,24,INB-00482,2025-05-10
GM-IN-INB-00483,101,LOT-010-B,26,INB-00483,2025-05-19
GM-IN-INB-00483,101,LOT-010-B,26,INB-00483,2025-05-20
GM-IN-INB-00483,101,LOT-010-B,26,INB-00483,2025-04-15
GM-IN-INB-00484,101,LOT-010-C,27,INB-00484,2025-04-09
GM-IN-INB-00484,101,LOT-010-C,27,INB-00484,2025-04-03
GM-IN-INB-00484,101,LOT-010-C,27,INB-00484,2025-04-29
GM-IN-INB-00485,101,LOT-010-C,45,INB-00485,2025-04-14
GM-IN-INB-00485,101,LOT-010-C,45,INB-00485,2025-04-10
GM-IN-INB-00485,101,LOT-010-C,45,INB-00485,2025-05-09
GM-IN-INB-00486,101,LOT-010-C,45,INB-00486,2025-05-14
GM-IN-INB-00486,101,LOT-010-C,45,INB-00486,2025-04-03
GM-IN-INB-00486,101,LOT-010-C,45,INB-00486,2025-05-08
GM-IN-INB-00487,101,LOT-018-A,50,INB-00487,2025-04-23
GM-IN-INB-00487,101,LOT-018-A,50,INB-00487,2025-04-29
GM-IN-INB-00487,101,LOT-018-A,50,INB-00487,2025-04-16
GM-IN-INB-00488,101,LOT-018-A,66,INB-00488,2025-05-28
GM-IN-INB-00488,101,LOT-018-A,66,INB-00488,2025-04-26
GM-IN-INB-00488,101,LOT-018-A,66,INB-00488,2025-04-20
GM-IN-INB-00489,101,LOT-018-A,30,INB-00489,2025-05-16
GM-IN-INB-00489,101,LOT-018-A,30,INB-00489,2025-04-20
GM-IN-INB-00489,101,LOT-018-A,30,INB-00489,2025-04-09
GM-IN-INB-00490,101,LOT-018-B,23,INB-00490,2025-04-21
GM-IN-INB-00490,101,LOT-018-B,23,INB-00490,2025-05-11
GM-IN-INB-00490,101,LOT-018-B,23,INB-00490,2025-05-01
GM-IN-INB-00491,101,LOT-018-B,18,INB-00491,2025-04-03
GM-IN-INB-00491,101,LOT-018-B,18,INB-00491,2025-05-29
GM-IN-INB-00491,101,LOT-018-B,18,INB-00491,2025-05-24
GM-IN-INB-00492,101,LOT-018-B,27,INB-00492,2025-05-28
GM-IN-INB-00492,101,LOT-018-B,27,INB-00492,2025-05-14
GM-IN-INB-00492,101,LOT-018-B,27,INB-00492,2025-05-23
GM-IN-INB-00493,101,LOT-018-C,54,INB-00493,2025-04-24
GM-IN-INB-00493,101,LOT-018-C,54,INB-00493,2025-04-27
GM-IN-INB-00493,101,LOT-018-C,54,INB-00493,2025-05-25
GM-IN-INB-00494,101,LOT-018-C,42,INB-00494,2025-04-15
GM-IN-INB-00494,101,LOT-018-C,42,INB-00494,2025-04-10
GM-IN-INB-00494,101,LOT-018-C,42,INB-00494,2025-04-01
GM-IN-INB-00495,101,LOT-018-C,30,INB-00495,2025-04-24
GM-IN-INB-00495,101,LOT-018-C,30,INB-00495,2025-04-09
GM-IN-INB-00495,101,LOT-018-C,30,INB-00495,2025-04-27
GM-IN-INB-00496,101,LOT-028-A,40,INB-00496,2025-04-22
GM-IN-INB-00496,101,LOT-028-A,40,INB-00496,2025-04-29
GM-IN-INB-00496,101,LOT-028-A,40,INB-00496,2025-05-25
GM-IN-INB-00497,101,LOT-028-A,42,INB-00497,2025-04-12
GM-IN-INB-00497,101,LOT-028-A,42,INB-00497,2025-05-22
GM-IN-INB-00497,101,LOT-028-A,42,INB-00497,2025-05-06
GM-IN-INB-00498,101,LOT-028-A,44,INB-00498,2025-04-02
GM-IN-INB-00498,101,LOT-028-A,44,INB-00498,2025-05-08
GM-IN-INB-00498,101,LOT-028-A,44,INB-00498,2025-04-19
GM-IN-INB-00499,101,LOT-028-B,27,INB-00499,2025-04-04
GM-IN-INB-00499,101,LOT-028-B,27,INB-00499,2025-05-27
GM-IN-INB-00499,101,LOT-028-B,27,INB-00499,2025-04-08
GM-IN-INB-00500,101,LOT-028-B,18,INB-00500,2025-04-15
GM-IN-INB-00500,101,LOT-028-B,18,INB-00500,2025-05-05
GM-IN-INB-00500,101,LOT-028-B,18,INB-00500,2025-05-24
GM-IN-INB-00501,101,LOT-028-B,22,INB-00501,2025-04-04
GM-IN-INB-00501,101,LOT-028-B,22,INB-00501,2025-05-27
GM-IN-INB-00501,101,LOT-028-B,22,INB-00501,2025-05-27
GM-IN-INB-00502,101,LOT-028-C,40,INB-00502,2025-04-07
GM-IN-INB-00502,101,LOT-028-C,40,INB-00502,2025-04-08
GM-IN-INB-00502,101,LOT-028-C,40,INB-00502,2025-05-12
GM-IN-INB-00503,101,LOT-028-C,38,INB-00503,2025-05-22
GM-IN-INB-00503,101,LOT-028-C,38,INB-00503,2025-05-28
GM-IN-INB-00503,101,LOT-028-C,38,INB-00503,2025-04-09
GM-IN-INB-00504,101,LOT-028-C,45,INB-00504,2025-04-22
